0,536.30513819093699
1,528.26056111807293
2,520.33665270130177
3,512.53160291078234
4,504.84362886712057
5,497.27097443411378
6,489.8119098176021
7,482.46473117033804
8,475.22776020278297
9,468.09934379974123
10,461.07785364274514
11,454.16168583810389
12,447.34926055053234
13,440.63902164227437
14,434.02943631764032
15,427.51899477287566
16,421.10620985128253
17,414.78961670351327
18,408.56777245296058
19,402.43925586616621
20,396.40266702817371
21,390.45662702275109
22,384.59977761740976
23,378.83078095314863
24,373.14831923885134
25,367.55109445026869
26,362.03782803351464
27,356.60726061301193
28,351.25815170381674
29,345.98927942825947
30,340.79944023683561
31,335.68744863328305
32,330.6521369037838
33,325.69235485022699
34,320.80696952747365
35,315.99486498456156
36,311.25494200979313
37,306.58611787964617
38,301.98732611145147
39,297.45751621977973
40,292.99565347648303
41,288.60071867433584
42,284.27170789422081
43,280.00763227580751
44,275.80751779167036
45,271.67040502479529
46,267.5953489494234
47,263.58141871518205
48,259.62769743445426
49,255.7332819729375
50,251.89728274334342
51,248.11882350219332
52,244.3970411496604
53,240.73108553241548
54,237.12011924942928
55,233.56331746068781
56,230.05986769877751
57,226.60896968329584
58,223.2098351380464
59,219.86168761097574
60,216.56376229681106
61,213.31530586235885
62,210.11557627442349
63,206.96384263030714
64,203.8593849908525
65,200.80149421598966
66,197.78947180274989
67,194.82262972570865
68,191.90029027982303
69,189.02178592562566
70,186.18645913674132
71,183.39366224969015
72,180.64275731594483
73,177.93311595620565
74,175.2641192168625
75,172.63515742860957
76,170.0456300671805
77,167.49494561617274
78,164.98252143193017
79,162.50778361045118
80,160.07016685629443
81,157.66911435344997
82,155.30407763814824
83,152.97451647357607
84,150.6798987264724
85,148.4197002455754
86,146.19340474189173
87,144.00050367076338
88,141.84049611570197
89,139.71288867396638
90,137.61719534385685
91,135.55293741369897
92,133.51964335249355
93,131.51684870220612
94,129.54409597167307
95,127.60093453209799
96,125.68692051411657
97,123.80161670640486
98,121.94459245580873
99,120.11542356897169
100,118.3136922154371
101,116.5389868322055
102,114.79090202972243
103,113.0690384992766
104,111.37300292178752
105,109.70240787796068
106,108.05687175979128
107,106.43601868339439
108,104.83947840314354
109,103.26688622709641
110,101.71788293368992
111,100.19211468968449
112,98.689232969339272
113,97.208894474799123
114,95.750761057677195
115,94.314499641812105
116,92.899782147184936
117,91.5062854149771
118,90.133691133752379
119,88.781685766746193
120,87.44996048024494
121,86.13821107304129
122,84.846137906945614
123,83.573445838341485
124,82.319844150766343
125,81.08504648850483
126,79.86877079117734
127,78.670739229309689
128,77.490678140870031
129,76.328317968756963
130,75.183393199225605
131,74.055642301237256
132,72.944807666718688
133,71.850635551717858
134,70.772876018442204
135,69.711282878165505
136,68.665613634993079
137,67.635629430468157
138,66.621094989011098
139,65.621778564175955
140,64.637451885713375
141,63.667890107427574
142,62.712871755816188
143,61.772178679478969
144,60.845595999286743
145,59.932912059297436
146,59.033918378407876
147,58.148409602731796
148,57.276183458690802
149,56.417040706810432
150,55.570785096208262
151,54.737223319765086
152,53.916164969968641
153,53.107422495419094
154,52.310811157987878
155,51.52614899061804
156,50.753256755758819
157,49.991957904422314
158,49.242078535856024
159,48.503447357818189
160,47.775895647450852
161,47.059257212739155
162,46.353368354548046
163,45.658067829229878
164,44.973196811791361
165,44.298598859614579
166,43.634119876720405
167,42.97960807856947
168,42.334913957390931
169,41.699890248030115
170,41.074391894309606
171,40.458276015895002
172,39.851401875656563
173,39.253630847521741
174,38.664826384808926
175,38.084853989036837
176,37.513581179201296
177,36.95087746151323
178,36.396614299590645
179,35.850665085096786
180,35.312905108820281
181,34.783211532187899
182,34.26146335920523
183,33.747541408817042
184,33.241328287684773
185,32.742708363369466
186,32.251567737918954
187,31.767794221850181
188,31.291277308522425
189,30.821908148894572
190,30.359579526661204
191,29.9041858337613
192,29.45562304625485
193,29.013788700561001
194,28.578581870052627
195,28.14990314200173
196,27.727654594871783
197,27.311739775948702
198,26.902063679309489
199,26.498532724119848
200,26.101054733258035
201,25.709538912259095
202,25.323895828575228
203,24.944037391146598
204,24.569876830279384
205,24.201328677825217
206,23.838308747657813
207,23.480734116442939
208,23.128523104696342
209,22.781595258125918
210,22.43987132925405
211,22.103273259315184
212,21.771724160425372
213,21.445148298019017
214,21.123471073548746
215,20.80661900744548
216,20.494519722333823
217,20.187101926498769
218,19.884295397601271
219,19.586030966637221
220,19.292240502137698
221,19.002856894605632
222,18.717814041186617
223,18.4370468305688
224,18.16049112811022
225,17.888083761188529
226,17.619762504770822
227,17.355466067199131
228,17.095134076191204
229,16.838707065048307
230,16.58612645907257
231,16.337334562186445
232,16.092274543753618
233,15.850890425597271
234,15.613127069213458
235,15.378930163175145
236,15.14824621072759
237,14.921022517566682
238,14.69720717980322
239,14.47674907210614
240,14.259597836024522
241,14.0457038684842
242,13.835018310456979
243,13.627493035800095
244,13.423080640263063
245,13.221734430659154
246,13.023408414199254
247,12.828057287986345
248,12.635636428666496
249,12.446101882236459
250,12.259410354002963
251,12.075519198692952
252,11.894386410712579
253,11.715970614551836
254,11.540231055333576
255,11.36712758950353
256,11.196620675661009
257,11.028671365526023
258,10.863241295043142
259,10.700292675617604
260,10.539788285483395
261,10.381691461201122
262,10.225966089283007
263,10.07257659794382
264,9.9214879489747698
265,9.7726656297401622
266,9.6260756452939304
267,9.4816845106145529
268,9.3394592429553462
269,9.1993673543110805
270,9.0613768439964026
271,8.9254561913364174
272,8.7915743484664244
273,8.6597007332393812
274,8.5298052222407748
275,8.4018581439071713
276,8.2758302717484895
277,8.1516928176722754
278,8.0294174254071855
279,7.9089761640261393
280,7.7903415215657121
281,7.6734863987422237
282,7.5583841027611633
283,7.4450083412197063
284,7.3333332161014306
285,7.2233332178599508
286,7.1149832195920197
287,7.0082584712981761
288,6.9031345942286793
289,6.7995875753153072
290,6.6975937616855505
291,6.5971298552602402
292,6.4981729074312611
293,6.4007003138197964
294,6.3046898091124799
295,6.2101194619759257
296,6.1169676700462592
297,6.0252131549955763
298,5.9348349576706791
299,5.8458124333056061
300,5.7581252468060242
301,5.6717533681038921
302,5.5866770675822908
303,5.5028769115685128
304,5.4203337578949951
305,5.3390287515265724
306,5.2589433202536542
307,5.1800591704499475
308,5.1023582828931282
309,5.0258229086497419
310,4.950435565019994
311,4.8761790315447611
312,4.8030363460715257
313,4.7309908008804458
314,4.6600259388672542
315,4.5901255497842826
316,4.5212736665375148
317,4.4534545615393499
318,4.3866527431163531
319,4.3208529519695755
320,4.2560401576901059
321,4.1921995553247067
322,4.1293165619948988
323,4.0673768135648531
324,4.0063661613615285
325,3.9462706689410361
326,3.887076608907011
327,3.8287704597734469
328,3.7713389028767188
329,3.7147688193335964
330,3.6590472870435455
331,3.6041615777379006
332,3.5500991540718831
333,3.49684766676075
334,3.4443949517594392
335,3.3927290274829658
336,3.3418380920707933
337,3.2917105206896333
338,3.2423348628793285
339,3.1936998399361993
340,3.1457943423370707
341,3.0986074272020376
342,3.0521283157940595
343,3.0063463910570505
344,2.9612511951912781
345,2.9168324272634041
346,2.8730799408544723
347,2.8299837417416573
348,2.7875339856155477
349,2.7457209758313481
350,2.704535161193852
351,2.6639671337758504
352,2.6240076267692598
353,2.5846475123677646
354,2.5458777996821764
355,2.5076896326869034
356,2.470074288196566
357,2.4330231738735626
358,2.3965278262656176
359,2.3605799088715509
360,2.3251712102384765
361,2.2902936420848836
362,2.2559392374537079
363,2.2221001488919283
364,2.1887686466585397
365,2.1559371169587362
366,2.1235980602042983
367,2.0917440893011507
368,2.0603679279616829
369,2.0294624090423095
370,1.9990204729065948
371,1.9690351658131373
372,1.9394996383258825
373,1.9104071437510435
374,1.8817510365947647
375,1.8535247710457017
376,1.8257218994801143
377,1.7983360709879379
378,1.7713610299230538
379,1.7447906144742178
380,1.7186187552570531
381,1.6928394739283075
382,1.6674468818193262
383,1.6424351785920328
384,1.6177986509132378
385,1.5935316711495289
386,1.5696286960822554
387,1.546084265641005
388,1.5228930016563724
389,1.5000496066315379
390,1.4775488625320974
391,1.455385629594137
392,1.4335548451501556
393,1.4120515224729158
394,1.3908707496357706
395,1.370007688391242
396,1.3494575730652738
397,1.32921570946933
398,1.3092774738273671
399,1.2896383117199279
400,1.2702937370441509
401,1.2512393309884149
402,1.2324707410236984
403,1.213983679908289
404,1.1957739247096124
405,1.1778373158389244
406,1.1601697561013575
407,1.1427672097599544
408,1.1256257016135298
409,1.1087413160892412
410,1.0921101963479436
411,1.075728543402646
412,1.0595926152517607
413,1.0436987260229627
414,1.0280432451326451
415,1.0126225964555846
416,0.99743325750867373
417,0.98247175864614888
418,0.96773468226647597
419,0.9532186620324985
420,0.93892038210195716
421,0.92483657637054928
422,0.91096402772487606
423,0.8972995673090568
424,0.88384007379946106
425,0.87058247269238476
426,0.85752373560217543
427,0.84466087956812108
428,0.83199096637452219
429,0.81951110187896292
430,0.80721843535071303
431,0.79511015882054237
432,0.78318350643817469
433,0.77143575384155749
434,0.75986421753409006
435,0.74846625427101676
436,0.73723926045683308
437,0.72618067155000621
438,0.71528796147678186
439,0.70455864205455465
440,0.69399026242384154
441,0.68358040848741042
442,0.67332670236017877
443,0.66322680182474192
444,0.6532783997974303
445,0.64347922380047728
446,0.63382703544343155
447,0.62431962991180423
448,0.61495483546311192
449,0.60573051293119984
450,0.59664455523723703
451,0.58769488690867033
452,0.57887946360509179
453,0.57019627165093822
454,0.56164332757615087
455,0.55321867766254118
456,0.54492039749771404
457,0.53674659153509996
458,0.52869539266210719
459,0.52076496177213183
460,0.51295348734573232
461,0.50525918503550249
462,0.49768029725994745
463,0.49021509280105746
464,0.48286186640903678
465,0.47561893841290043
466,0.46848465433685926
467,0.461457384521689
468,0.45453552375389705
469,0.44771749089754198
470,0.44100172853409214
471,0.43438670260606221
472,0.42787090206708139
473,0.42145283853606075
474,0.41513104595803307
475,0.40890408026861075
476,0.40277051906447187
477,0.3967289612785096
478,0.39077802685932228
479,0.38491635645649158
480,0.37914261110955816
481,0.37345547194286655
482,0.36785363986378544
483,0.3623358352658323
484,0.3569007977369425
485,0.35154728577087391
486,0.34627407648423841
487,0.34107996533699053
488,0.33596376585701526
489,0.33092430936913791
490,0.32596044472863539
491,0.32107103805764159
492,0.31625497248685813
493,0.31151114789951667
494,0.30683848068104802
495,0.30223590347084195
496,0.29770236491866919
497,0.29323682944488194
498,0.28883827700318659
499,0.28450570284815968
500,0.2802381173054968
501,0.27603454554587897
502,0.27189402736285884
503,0.26781561695235401
504,0.26379838269800959
505,0.25984140695760499
506,0.25594378585323935
507,0.25210462906537562
508,0.2483230596293769
509,0.24459821373493623
510,0.24092924052888326
511,0.23731530192104527
512,0.23375557239227901
513,0.23024923880636106
514,0.22679550022428976
515,0.22339356772091859
516,0.22004266420512653
517,0.2167420242419178
518,0.21349089387829986
519,0.21028853047020657
520,0.20713420251319928
521,0.20402718947549969
522,0.20096678163327314
